from,to,timestamp,value
0x027beefcbad782faf69fad12dee97ed894c68549,0x64f5d359c17533f957c68b6c1a1ebc9dbf10243b,"2016.08.28, 22:39:18",250.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x64f5d359c17533f957c68b6c1a1ebc9dbf10243b,"2016.08.28, 22:49:15",268.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8c382a9be214491f4dd15786891de60f357cb8b2,"2016.08.29, 21:28:51",32.606937009999996
0x027beefcbad782faf69fad12dee97ed894c68549,0xe84bf6ab215b98f742ec60ba1cb3a11cf6a2c08b,"2016.08.29, 21:53:46",139.3
0x027beefcbad782faf69fad12dee97ed894c68549,0x228adfea3115903aded2cb95880a11a0b7cb3097,"2016.08.29, 23:07:19",9.539882
0x027beefcbad782faf69fad12dee97ed894c68549,0x103850d8af4b7f9521c87e056ad7c708f1796f07,"2016.08.30, 07:34:17",2.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xff0fb953cc4667d8ea596f3fde93f25fd382ff61,"2016.08.30, 21:18:47",0.0696969
0x027beefcbad782faf69fad12dee97ed894c68549,0x382dcd4e864a71cae7837e0a03e15fcd7012858f,"2016.08.30, 22:34:04",68.89531604
0x027beefcbad782faf69fad12dee97ed894c68549,0x0e7d84cdfe05db8cae4fd1db1031ed1544cd2f31,"2016.08.30, 23:29:24",23.85821404
0x027beefcbad782faf69fad12dee97ed894c68549,0x930010b221a91321f042a33b4c322dcf54c735dd,"2016.08.30, 23:44:33",7.34320893
0x027beefcbad782faf69fad12dee97ed894c68549,0xcfbe7147bbfc235711adaba158cc8704ba8d65cc,"2016.08.31, 11:25:15",190.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 12:22:50",198.99
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 13:58:09",199.6
0x027beefcbad782faf69fad12dee97ed894c68549,0xf056a9ea6684d8e0d2a995a605253d2c04a74961,"2016.08.31, 14:03:08",60.0092836
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 14:24:00",100.3
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 15:00:35",100.3
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.08.31, 15:01:15",567.61629241
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.08.31, 15:08:07",7.60463776
0x027beefcbad782faf69fad12dee97ed894c68549,0x239baf0d28fd91bcde465a0cfdb6a6da5a2eced0,"2016.08.31, 17:18:38",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x239baf0d28fd91bcde465a0cfdb6a6da5a2eced0,"2016.08.31, 17:19:47",3.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x239baf0d28fd91bcde465a0cfdb6a6da5a2eced0,"2016.08.31, 17:33:21",2.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x66badfc01b570ae35c71e20fc95baea4041c1794,"2016.08.31, 17:39:58",200.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x239baf0d28fd91bcde465a0cfdb6a6da5a2eced0,"2016.08.31, 18:59:14",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x28710fb16150ff7d886c192775de24b5d0845f6a,"2016.08.31, 19:49:27",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x50b319d8cdff5a5cdbb3fcf4f3135ad1cd557e9e,"2016.08.31, 19:49:27",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x32bb13be9ec719a32cce71131661093141aed2f9,"2016.08.31, 19:50:07",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x35d09003d32fac2163154339cfdad5a7963f6e8c,"2016.08.31, 19:50:07",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0xb028222de9812e1b155ed2ae940eaa70a885e108,"2016.08.31, 19:50:07",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x4fb3f2c18a7826e9ad773a83f30e1f8f92f1b591,"2016.08.31, 19:51:18",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0xee6f4f1a97c89a6497fce15e302b9987269325ac,"2016.08.31, 19:51:18",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x1d78db3950226fa34d4ad0d2dad7468b34468ae7,"2016.08.31, 19:51:18",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x9250b077999a1ab695619ebe288706fb3c8760cb,"2016.08.31, 19:51:18",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 20:58:40",56.92
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 22:09:16",200.89
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.08.31, 22:11:04",199.60998
0x027beefcbad782faf69fad12dee97ed894c68549,0x35d09003d32fac2163154339cfdad5a7963f6e8c,"2016.08.31, 22:15:08",5.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x4fb3f2c18a7826e9ad773a83f30e1f8f92f1b591,"2016.08.31, 22:15:08",2.5
0x027beefcbad782faf69fad12dee97ed894c68549,0x32bb13be9ec719a32cce71131661093141aed2f9,"2016.08.31, 22:16:29",6.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xee6f4f1a97c89a6497fce15e302b9987269325ac,"2016.08.31, 22:16:29",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9250b077999a1ab695619ebe288706fb3c8760cb,"2016.08.31, 22:18:45",0.99999
0x027beefcbad782faf69fad12dee97ed894c68549,0x26840fb91bb4c0ba87c894563ddf6e00c8788674,"2016.08.31, 22:20:05",7.18808428
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 23:16:22",201.9
0x027beefcbad782faf69fad12dee97ed894c68549,0x711e57e9decdfaff71069cf6460a45786d7e1066,"2016.08.31, 23:24:30",0.05783668
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.08.31, 23:45:15",203.09
0x027beefcbad782faf69fad12dee97ed894c68549,0xb917646066fd928c90801208913330f2f9796d27,"2016.08.31, 23:55:36",40.795
0x027beefcbad782faf69fad12dee97ed894c68549,0x7e3c19fd36e3a4bde4cdd3502e874faae7bafc36,"2016.09.01, 00:07:33",204.59
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.09.01, 00:18:05",199.6
0x027beefcbad782faf69fad12dee97ed894c68549,0xb917646066fd928c90801208913330f2f9796d27,"2016.09.01, 00:21:21",39.80000001
0x027beefcbad782faf69fad12dee97ed894c68549,0x22c9877960464a116a89f2afecf3d4f3f122dbdb,"2016.09.01, 01:05:23",400.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x93632bd9fc958c25a861d995d4538b316254462e,"2016.09.01, 01:06:06",500.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9c13bd919eb666a573b71ddce75d8aed861ce0e3,"2016.09.01, 01:53:36",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8794ce247db81725cf811b374dfea65d322ba85c,"2016.09.01, 02:06:27",1.3
0x027beefcbad782faf69fad12dee97ed894c68549,0x095f24bb41823792fc7fb0348f219f0eb0aeec76,"2016.09.01, 03:53:04",0.76302678
0x027beefcbad782faf69fad12dee97ed894c68549,0x9e51c27d4bad7eaac5d75d2c72e5dd3eec88bde4,"2016.09.01, 06:11:35",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xb90a82ec61627885eab72f4253939285ba40c91d,"2016.09.01, 11:25:39",1400.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x66badfc01b570ae35c71e20fc95baea4041c1794,"2016.09.01, 11:25:39",350.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7e3c19fd36e3a4bde4cdd3502e874faae7bafc36,"2016.09.01, 11:25:39",194.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.01, 11:25:39",75.66902215
0x027beefcbad782faf69fad12dee97ed894c68549,0x9e51c27d4bad7eaac5d75d2c72e5dd3eec88bde4,"2016.09.01, 12:25:06",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9e51c27d4bad7eaac5d75d2c72e5dd3eec88bde4,"2016.09.01, 12:25:06",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.01, 13:29:04",399.39000001
0x027beefcbad782faf69fad12dee97ed894c68549,0x05ce0ba1282109224eadcecd066f9bb850831a46,"2016.09.01, 14:02:13",267.41584375
0x027beefcbad782faf69fad12dee97ed894c68549,0xbbca467d275974c953098f3ddf72aa3d6f62ad40,"2016.09.01, 14:02:13",272.76416062
0x027beefcbad782faf69fad12dee97ed894c68549,0xf1bde50c04673e6a3df190d282eb9070ed6026ba,"2016.09.01, 16:51:05",80.22475312
0x027beefcbad782faf69fad12dee97ed894c68549,0xe790dc50ad4cf4afd28d736328143a3551241f5e,"2016.09.01, 16:51:05",200.07060605
0x027beefcbad782faf69fad12dee97ed894c68549,0x07a58dc22d95e958bdd06429a1b3fd8525b93935,"2016.09.01, 19:41:05",138.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xfa94f53c8b5a5724a44311a163fda6321cf40e8b,"2016.09.01, 20:55:05",1.5
0x027beefcbad782faf69fad12dee97ed894c68549,0x07a58dc22d95e958bdd06429a1b3fd8525b93935,"2016.09.01, 21:51:04",200.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9cb4fe642f4c9016cef1ea8af8bd8a06068421de,"2016.09.01, 22:58:06",18.73214678
0x027beefcbad782faf69fad12dee97ed894c68549,0xd502d4d6a3c6fde4efca0247aed72d953225f56d,"2016.09.02, 00:38:17",92.85592408000001
0x027beefcbad782faf69fad12dee97ed894c68549,0x09e70e3f93908c2f30be81aed712c6788d6dfb9a,"2016.09.02, 04:53:08",0.0713369
0x027beefcbad782faf69fad12dee97ed894c68549,0x012b03f8ab43097fe2a2cab54cfab04e5e201dc7,"2016.09.02, 08:04:07",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x012b03f8ab43097fe2a2cab54cfab04e5e201dc7,"2016.09.02, 08:06:04",61.042230499999995
0x027beefcbad782faf69fad12dee97ed894c68549,0x008d3e1c0db589428b12c8e540596256a3cfacb5,"2016.09.02, 09:29:04",16.95637356
0x027beefcbad782faf69fad12dee97ed894c68549,0xd40b9c909acade7400d90964b3ad2d2345d1d098,"2016.09.02, 13:15:17",6.22483555
0x027beefcbad782faf69fad12dee97ed894c68549,0x867dc04498610192af9e5d65ddf569e4bfbf5f1d,"2016.09.02, 14:51:11",18.47002641
0x027beefcbad782faf69fad12dee97ed894c68549,0xd502d4d6a3c6fde4efca0247aed72d953225f56d,"2016.09.04, 00:06:17",121.01189493
0x027beefcbad782faf69fad12dee97ed894c68549,0x68f08802d7d76ceab44ee5ead305b26e6a345026,"2016.09.04, 06:24:13",165.17884
0x027beefcbad782faf69fad12dee97ed894c68549,0x0ee4e2d09aec35bdf08083b649033ac0a41aa75e,"2016.09.04, 11:47:09",3000.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8b7abc242cf1fdb892681a5f49a58a0e9e98c969,"2016.09.04, 16:34:18",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x76655c00ec5b1586475082ed22d03a3572e53040,"2016.09.04, 16:54:15",9.99424
0x027beefcbad782faf69fad12dee97ed894c68549,0x45a1d7a2ffce31dd73dfd30e64157bc01d46a8ab,"2016.09.04, 19:04:13",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x239baf0d28fd91bcde465a0cfdb6a6da5a2eced0,"2016.09.05, 04:09:05",50.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x239baf0d28fd91bcde465a0cfdb6a6da5a2eced0,"2016.09.05, 04:11:23",50.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x28710fb16150ff7d886c192775de24b5d0845f6a,"2016.09.05, 04:13:05",50.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x35d09003d32fac2163154339cfdad5a7963f6e8c,"2016.09.05, 04:25:22",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x35d09003d32fac2163154339cfdad5a7963f6e8c,"2016.09.05, 04:29:21",25.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x4fb3f2c18a7826e9ad773a83f30e1f8f92f1b591,"2016.09.05, 07:33:13",200.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x07a58dc22d95e958bdd06429a1b3fd8525b93935,"2016.09.05, 17:33:17",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x07a58dc22d95e958bdd06429a1b3fd8525b93935,"2016.09.05, 17:47:05",180.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x07a58dc22d95e958bdd06429a1b3fd8525b93935,"2016.09.05, 20:01:08",610.2123489700001
0x027beefcbad782faf69fad12dee97ed894c68549,0xed4ccbae675a2b570496a906a351a1b063b76948,"2016.09.05, 20:20:14",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8d3b56bb2050d87b276b8f89b2951716295118dd,"2016.09.05, 20:39:05",200.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xed4ccbae675a2b570496a906a351a1b063b76948,"2016.09.06, 00:09:14",3.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xc91bd8766b93e581a0350aaa7077ba72a79bfe4c,"2016.09.06, 06:05:52",1.10808941
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.06, 12:47:38",713.2893620399999
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.06, 12:50:25",300.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xdf7aa30b4a6c83a54bc7794654b3b4f620dd4f04,"2016.09.06, 23:06:21",0.1324667
0x027beefcbad782faf69fad12dee97ed894c68549,0x6a04fd940767273e5cb22f19e4fc9768babc09cd,"2016.09.06, 23:12:40",6.63267001
0x027beefcbad782faf69fad12dee97ed894c68549,0xed4ccbae675a2b570496a906a351a1b063b76948,"2016.09.07, 12:34:16",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xf056a9ea6684d8e0d2a995a605253d2c04a74961,"2016.09.07, 15:29:59",30.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x3670ea779a64544b814064116dbaccb132732c80,"2016.09.07, 22:58:07",62.21140424
0x027beefcbad782faf69fad12dee97ed894c68549,0x3670ea779a64544b814064116dbaccb132732c80,"2016.09.08, 01:51:18",50.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x0ee4e2d09aec35bdf08083b649033ac0a41aa75e,"2016.09.08, 10:46:25",9000.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xed4ccbae675a2b570496a906a351a1b063b76948,"2016.09.08, 20:16:46",9.2644352
0x027beefcbad782faf69fad12dee97ed894c68549,0x96866a0bb212b506d2699b633ba4f019d4ab42d2,"2016.09.08, 20:41:06",51.68159394
0x027beefcbad782faf69fad12dee97ed894c68549,0x3f20cd41dbb24d5001e74cf958aafa6d79c318d3,"2016.09.08, 23:11:24",26.58640001
0x027beefcbad782faf69fad12dee97ed894c68549,0x263107bc5e76fa042d138749293648312bb4c0cc,"2016.09.10, 03:16:30",25.33071
0x027beefcbad782faf69fad12dee97ed894c68549,0x0140b125aa284cd1f5e4802dc20c54a45f8a1963,"2016.09.10, 16:32:02",24.875
0x027beefcbad782faf69fad12dee97ed894c68549,0xdf7aa30b4a6c83a54bc7794654b3b4f620dd4f04,"2016.09.10, 17:58:50",0.03756249
0x027beefcbad782faf69fad12dee97ed894c68549,0x7e3c19fd36e3a4bde4cdd3502e874faae7bafc36,"2016.09.10, 21:04:18",215.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x0140b125aa284cd1f5e4802dc20c54a45f8a1963,"2016.09.10, 23:22:15",10.769945969999998
0x027beefcbad782faf69fad12dee97ed894c68549,0xac766de323fbac6afdcc084b2c9594f854e251c3,"2016.09.10, 23:41:24",0.849
0x027beefcbad782faf69fad12dee97ed894c68549,0x0140b125aa284cd1f5e4802dc20c54a45f8a1963,"2016.09.10, 23:56:07",16.06129
0x027beefcbad782faf69fad12dee97ed894c68549,0x0140b125aa284cd1f5e4802dc20c54a45f8a1963,"2016.09.11, 00:48:13",0.38531091
0x027beefcbad782faf69fad12dee97ed894c68549,0x592577982e5f4ead1ba87e826dc7f98ecdabcc0b,"2016.09.11, 01:58:04",0.01
0x027beefcbad782faf69fad12dee97ed894c68549,0xe13091468a7b83494ee9e25b3ea0c1ed08f9c8d4,"2016.09.11, 02:34:05",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.11, 18:23:33",1774.2265096200001
0x027beefcbad782faf69fad12dee97ed894c68549,0xb5946c2b06fb8c7999a0ce2a4ffe3780bd0766fb,"2016.09.11, 18:25:15",331.66851833000004
0x027beefcbad782faf69fad12dee97ed894c68549,0x12cbf607e6b04f34f251ac08cf55444786add488,"2016.09.11, 18:31:38",109.13066593
0x027beefcbad782faf69fad12dee97ed894c68549,0xdc36bf7a5be4b6f4c1aa0995b19931185f405539,"2016.09.11, 18:53:09",0.73746502
0x027beefcbad782faf69fad12dee97ed894c68549,0x81254c245d40312071c36152b6f0c876d7b7d17c,"2016.09.11, 21:23:06",13.357875
0x027beefcbad782faf69fad12dee97ed894c68549,0xa7c955eeac8b5b8c7ab67ac10b427b8293e10164,"2016.09.12, 18:52:14",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xf82c946728a1f097a44c1f5066afeafd0dfd1f69,"2016.09.13, 00:53:14",0.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x469242a6656511c8f2dd967e0c5c84c8e7df4904,"2016.09.13, 01:37:36",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x469242a6656511c8f2dd967e0c5c84c8e7df4904,"2016.09.13, 01:55:09",3593.25560989
0x027beefcbad782faf69fad12dee97ed894c68549,0x4a8ea674b56af95e3cc6f871adae615079cad2b0,"2016.09.13, 06:26:12",75.40470793
0x027beefcbad782faf69fad12dee97ed894c68549,0x5de7e01125b233939abc2f87cf562f0960c50958,"2016.09.13, 17:17:07",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7cc6a532fd867341a704e7c6cca21429cff036b2,"2016.09.13, 17:21:09",9.13505718
0x027beefcbad782faf69fad12dee97ed894c68549,0xed4ccbae675a2b570496a906a351a1b063b76948,"2016.09.13, 18:19:27",3.067
0x027beefcbad782faf69fad12dee97ed894c68549,0xa524a714773828e026b46c9ed2b72c2810d653b5,"2016.09.13, 20:01:27",50.195201319999995
0x027beefcbad782faf69fad12dee97ed894c68549,0x1521aea7fc112fd79ccbb8ff590ef0044798b060,"2016.09.13, 22:49:21",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x1521aea7fc112fd79ccbb8ff590ef0044798b060,"2016.09.13, 22:53:19",96.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x1521aea7fc112fd79ccbb8ff590ef0044798b060,"2016.09.14, 00:35:06",31.1468087
0x027beefcbad782faf69fad12dee97ed894c68549,0xa524a714773828e026b46c9ed2b72c2810d653b5,"2016.09.14, 01:50:50",92.535
0x027beefcbad782faf69fad12dee97ed894c68549,0xbc48fc659d6c69f28d22f16371b6ac9a3fbaec35,"2016.09.14, 12:34:18",2.87616866
0x027beefcbad782faf69fad12dee97ed894c68549,0x9cb4fe642f4c9016cef1ea8af8bd8a06068421de,"2016.09.14, 13:54:11",29.83994038
0x027beefcbad782faf69fad12dee97ed894c68549,0xb0bdc9fd905399f0a43e3d8e84b969cd6a5ee147,"2016.09.14, 17:50:11",15.5618
0x027beefcbad782faf69fad12dee97ed894c68549,0xcd97c0de74eae93368115862796d812369f37373,"2016.09.14, 18:20:17",759.626
0x027beefcbad782faf69fad12dee97ed894c68549,0xcfbe7147bbfc235711adaba158cc8704ba8d65cc,"2016.09.14, 19:37:09",250.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x93632bd9fc958c25a861d995d4538b316254462e,"2016.09.14, 19:37:09",300.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x66badfc01b570ae35c71e20fc95baea4041c1794,"2016.09.14, 19:53:07",500.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x461e133234dfef9a44c1101747e574066be17cbd,"2016.09.14, 20:12:29",400.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xcfbe7147bbfc235711adaba158cc8704ba8d65cc,"2016.09.14, 20:50:20",150.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd93773d4a76d2d716a10bb0c537071c34cb48248,"2016.09.14, 21:02:38",250.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa7c955eeac8b5b8c7ab67ac10b427b8293e10164,"2016.09.15, 00:27:11",40.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xb917646066fd928c90801208913330f2f9796d27,"2016.09.15, 00:28:19",83.36174194
0x027beefcbad782faf69fad12dee97ed894c68549,0x87bb6b10d6af955c8168520eef441c4c3ddc0a1a,"2016.09.15, 01:14:01",285.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x220aee433c78cc5dd0efd00db39c12424170b001,"2016.09.15, 04:29:16",24.51719825
0x027beefcbad782faf69fad12dee97ed894c68549,0xcfbe7147bbfc235711adaba158cc8704ba8d65cc,"2016.09.15, 04:49:10",250.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7e9b93e1e63dae2cf1cc5aefc37238b22d71c6aa,"2016.09.15, 18:58:35",2.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7e9b93e1e63dae2cf1cc5aefc37238b22d71c6aa,"2016.09.15, 18:59:04",111.39726449999999
0x027beefcbad782faf69fad12dee97ed894c68549,0x390dbc727620bbd372014d01f91ab6c2d41dc738,"2016.09.15, 19:25:18",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x3ee14019a6152a5ba3eb87e10d5c78c55b515a84,"2016.09.15, 19:44:06",3.66
0x027beefcbad782faf69fad12dee97ed894c68549,0x58a244fc6756bd502e6d58693ecd3f8128e6af6d,"2016.09.15, 20:02:06",0.4144246
0x027beefcbad782faf69fad12dee97ed894c68549,0x88bff405e2162a09bf65b2a671d6caeab579a98b,"2016.09.15, 22:18:31",9.0370875
0x027beefcbad782faf69fad12dee97ed894c68549,0x64504548c9603a9d1a6d2d1075eee6dd662feeac,"2016.09.16, 03:46:39",2.80721003
0x027beefcbad782faf69fad12dee97ed894c68549,0x7c72ed78c290c749a7655281d75ffbff720d6e26,"2016.09.16, 09:27:08",5.39453348
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.09.16, 12:26:27",214.97
0x027beefcbad782faf69fad12dee97ed894c68549,0x1521aea7fc112fd79ccbb8ff590ef0044798b060,"2016.09.16, 13:23:29",61.299218259999996
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.16, 13:44:13",89.79235539999999
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.09.16, 13:49:16",215.59
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.16, 13:49:16",1000.76330533
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e2ba0d6e23ddc8dca95798a1fee045714b07bd3,"2016.09.16, 14:03:27",114.77
0x027beefcbad782faf69fad12dee97ed894c68549,0xf056a9ea6684d8e0d2a995a605253d2c04a74961,"2016.09.16, 14:50:12",36.22137407
0x027beefcbad782faf69fad12dee97ed894c68549,0x68f08802d7d76ceab44ee5ead305b26e6a345026,"2016.09.16, 15:08:10",208.995475
0x027beefcbad782faf69fad12dee97ed894c68549,0xbbca467d275974c953098f3ddf72aa3d6f62ad40,"2016.09.16, 15:15:24",47.02398188
0x027beefcbad782faf69fad12dee97ed894c68549,0x05ce0ba1282109224eadcecd066f9bb850831a46,"2016.09.16, 15:18:10",109.72262438
0x027beefcbad782faf69fad12dee97ed894c68549,0x5e02dcf3cf35dcac112a88178476fd5a18fd3537,"2016.09.16, 15:24:21",200.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa025698d2df5e89976a65fe11a71e8018f1c5f78,"2016.09.16, 15:28:12",18.71123847
0x027beefcbad782faf69fad12dee97ed894c68549,0x42c910d635d3b588ab36d7fada8d7ef489fd9174,"2016.09.16, 18:49:11",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xc974200c9af72ad5fda38afc7d1135eee0aa555b,"2016.09.16, 21:19:08",0.5
0x027beefcbad782faf69fad12dee97ed894c68549,0xc974200c9af72ad5fda38afc7d1135eee0aa555b,"2016.09.16, 21:21:40",40.30269025
0x027beefcbad782faf69fad12dee97ed894c68549,0x220aee433c78cc5dd0efd00db39c12424170b001,"2016.09.17, 01:20:08",12.23099786
0x027beefcbad782faf69fad12dee97ed894c68549,0xcd05fb69413f940dea0894494c4418f7d8ef0d3a,"2016.09.17, 15:09:03",0.39244642
0x027beefcbad782faf69fad12dee97ed894c68549,0xb9f1459e573213551326b9a003567bc1cac2e161,"2016.09.17, 20:45:14",58.12062
0x027beefcbad782faf69fad12dee97ed894c68549,0x64504548c9603a9d1a6d2d1075eee6dd662feeac,"2016.09.17, 23:24:13",57.651295000000005
0x027beefcbad782faf69fad12dee97ed894c68549,0x9b2fa38cf63c4c748f957427d7215310a5a7b10b,"2016.09.18, 00:17:06",0.01
0x027beefcbad782faf69fad12dee97ed894c68549,0x8f2ef63274467b35d2641559f294568590de4aeb,"2016.09.18, 14:24:05",0.12
0x027beefcbad782faf69fad12dee97ed894c68549,0x05ce0ba1282109224eadcecd066f9bb850831a46,"2016.09.18, 19:59:02",63.94780438
0x027beefcbad782faf69fad12dee97ed894c68549,0xe034d3698ac55c07d1dcad6b2700f5dee8d3c2fd,"2016.09.19, 14:59:20",0.9539
0x027beefcbad782faf69fad12dee97ed894c68549,0x6e37a232fdc32e4175910bf08a7495ded8938c04,"2016.09.19, 17:53:08",704.44444447
0x027beefcbad782faf69fad12dee97ed894c68549,0x1fc692522cd0bd591a2ef7a573a9f9d18edb7f53,"2016.09.19, 21:17:11",9.996765009999999
0x027beefcbad782faf69fad12dee97ed894c68549,0xa86085df574ce1df1ec225b075bfab22c5b14dfe,"2016.09.19, 23:44:06",216.22
0x027beefcbad782faf69fad12dee97ed894c68549,0x35ea101f700a0d0564c87ab3ad7dcc438c2b7a52,"2016.09.20, 00:11:19",13.27551701
0x027beefcbad782faf69fad12dee97ed894c68549,0x1521aea7fc112fd79ccbb8ff590ef0044798b060,"2016.09.20, 00:19:16",56.960144930000006
0x027beefcbad782faf69fad12dee97ed894c68549,0x7a93308eaeba27b63a53af65eae24a1e2481bdca,"2016.09.20, 00:26:23",250.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x59c1df3809798f8a73bbc33f7a2226d798621a75,"2016.09.20, 07:35:07",5.70388429
